-4,5,-2,85041.0
-4,5,0,74641.0
-4,5,1,69741.0
-4,5,2,65041.0
-4,5,4,56241.0
-3,-5,-5,109652.0
-3,-5,-4,103752.0
-3,-5,-3,98052.0
-3,-5,-2,92552.0
-3,-5,-1,87252.0
-3,-5,0,82152.0
-3,-5,1,77252.0
-3,-5,2,72552.0
-3,-5,4,63752.0
-3,-5,5,59652.0
-3,-4,-4,56941.0
-3,-4,-3,53041.0
-3,-4,-2,49341.0
-3,-4,-1,45841.0
-3,-4,1,39441.0
-3,-4,2,36541.0
-3,-4,3,33841.0
-3,-4,5,29041.0
-3,-3,-5,34032.0
-3,-3,-4,31332.0
-3,-3,-2,26532.0
-3,-3,-1,24432.0
-3,-3,0,22532.0
-3,-3,1,20832.0
-3,-3,2,19332.0
-3,-3,3,18032.0
-3,-3,4,16932.0
-3,-3,5,16032.0
-3,-2,-5,20225.0
-3,-2,-4,18525.0
-3,-2,-2,15725.0
-3,-2,-1,14625.0
-3,-2,0,13725.0
-3,-2,1,13025.0
-3,-2,2,12525.0
-3,-2,3,12225.0
-3,-2,5,12225.0
-3,-1,-5,13620.0
-3,-1,-4,12520.0
-3,-1,-3,11620.0
-3,-1,-2,10920.0
-3,-1,-1,10420.0
-3,-1,0,10120.0
-3,-1,1,10020.0
-3,-1,2,10120.0
-3,-1,3,10420.0
-3,-1,4,10920.0
-3,-1,5,11620.0
-3,0,-5,10617.0
-3,0,-4,9717.0
-3,0,-2,8517.0
-3,0,-1,8217.0
-3,0,0,8117.0
-3,0,1,8217.0
-3,0,2,8517.0
-3,0,3,9017.0
-3,0,5,10617.0
-3,1,-5,10016.0
-3,1,-4,8916.0
-3,1,-3,8016.0
-3,1,-2,7316.0
-3,1,-1,6816.0
-3,1,0,6516.0
-3,1,2,6516.0
-3,1,3,6816.0
-3,1,4,7316.0
-3,1,5,8016.0
-3,2,-4,11317.0
-3,2,-3,9817.0
-3,2,-2,8517.0
-3,2,1,5817.0
-3,2,2,5317.0
-3,2,4,4917.0
-3,2,5,5017.0
-3,3,-4,20520.0
-3,3,-3,18020.0
-3,3,-2,15720.0
-3,3,-1,13620.0
-3,3,0,11720.0
-3,3,1,10020.0
-3,3,2,8520.0
-3,3,4,6120.0
-3,3,5,5220.0
-3,4,-5,46625.0
-3,4,-4,42525.0
-3,4,-3,38625.0
-3,4,-2,34925.0
-3,4,-1,31425.0
-3,4,0,28125.0
-3,4,1,25025.0
-3,4,2,22125.0
-3,4,3,19425.0
-3,4,4,16925.0
-3,4,5,14625.0
-3,5,-5,91632.0
-3,5,-3,80032.0
-3,5,-2,74532.0
-3,5,-1,69232.0
-3,5,0,64132.0
-3,5,1,59232.0
-3,5,2,54532.0
-3,5,3,50032.0
-3,5,4,45732.0
-3,5,5,41632.0
-2,-5,-5,98145.0
-2,-5,-4,92245.0
-2,-5,-3,86545.0
-2,-5,-2,81045.0
-2,-5,-1,75745.0
-2,-5,0,70645.0
-2,-5,1,65745.0
-2,-5,2,61045.0
-2,-5,3,56545.0
-2,-5,4,52245.0
-2,-5,5,48145.0
-2,-4,-5,50534.0
-2,-4,-3,42534.0
-2,-4,-2,38834.0
-2,-4,-1,35334.0
-2,-4,0,32034.0
-2,-4,1,28934.0
-2,-4,2,26034.0
-2,-4,3,23334.0
-2,-4,4,20834.0
-2,-4,5,18534.0
-2,-3,-5,24525.0
-2,-3,-4,21825.0
-2,-3,-2,17025.0
-2,-3,-1,14925.0
-2,-3,0,13025.0
-2,-3,1,11325.0
-2,-3,4,7425.0
-2,-3,5,6525.0
-2,-2,-4,10018.0
-2,-2,-3,8518.0
-2,-2,-2,7218.0
-2,-2,-1,6118.0
-2,-2,0,5218.0
-2,-2,1,4518.0
-2,-2,3,3718.0
-2,-2,5,3718.0
-2,-1,-5,6113.0
-2,-1,-4,5013.0
-2,-1,-2,3413.0
-2,-1,-1,2913.0
-2,-1,1,2513.0
-2,-1,2,2613.0
-2,-1,3,2913.0
-2,-1,4,3413.0
-2,-1,5,4113.0
-2,0,-5,4110.0
-2,0,-1,1710.0
-2,0,1,1710.0
-2,0,4,3210.0
-2,0,5,4110.0
-2,1,-5,4509.0
-2,1,-4,3409.0
-2,1,-3,2509.0
-2,1,-1,1309.0
-2,1,1,909.0
-2,1,2,1009.0
-2,1,3,1309.0
-2,1,4,1809.0
-2,1,5,2509.0
-2,2,-5,8510.0
-2,2,-4,6810.0
-2,2,-3,5310.0
-2,2,-2,4010.0
-2,2,-1,2910.0
-2,2,0,2010.0
-2,2,1,1310.0
-2,2,2,810.0
-2,2,3,510.0
-2,2,4,410.0
-2,2,5,510.0
-2,3,-5,19713.0
-2,3,-4,17013.0
-2,3,-3,14513.0
-2,3,-1,10113.0
-2,3,0,8213.0
-2,3,1,6513.0
-2,3,2,5013.0
-2,3,3,3713.0
-2,3,4,2613.0
-2,3,5,1713.0
-2,4,-4,40018.0
-2,4,-3,36118.0
-2,4,-2,32418.0
-2,4,0,25618.0
-2,4,1,22518.0
-2,4,2,19618.0
-2,4,3,16918.0
-2,4,4,14418.0
-2,4,5,12118.0
-2,5,-5,90125.0
-2,5,-4,84225.0
-2,5,-3,78525.0
-2,5,-2,73025.0
-2,5,-1,67725.0
-2,5,0,62625.0
-2,5,1,57725.0
-2,5,2,53025.0
-2,5,3,48525.0
-2,5,4,44225.0
-2,5,5,40125.0
-1,-5,-5,93640.0
-1,-5,-4,87740.0
-1,-5,-3,82040.0
-1,-5,-2,76540.0
-1,-5,-1,71240.0
-1,-5,0,66140.0
-1,-5,1,61240.0
-1,-5,2,56540.0
-1,-5,4,47740.0
-1,-5,5,43640.0
-1,-4,-5,46629.0
-1,-4,-4,42529.0
-1,-4,-3,38629.0
-1,-4,-1,31429.0
-1,-4,0,28129.0
-1,-4,1,25029.0
-1,-4,2,22129.0
-1,-4,3,19429.0
-1,-4,4,16929.0
-1,-4,5,14629.0
-1,-3,-5,21220.0
-1,-3,-3,16020.0
-1,-3,-2,13720.0
-1,-3,-1,11620.0
-1,-3,0,9720.0
-1,-3,3,5220.0
-1,-3,4,4120.0
-1,-3,5,3220.0
-1,-2,-5,9013.0
-1,-2,-2,4513.0
-1,-2,-1,3413.0
-1,-2,0,2513.0
-1,-2,1,1813.0
-1,-2,2,1313.0
-1,-2,5,1013.0
-1,-1,-5,4008.0
-1,-1,-4,2908.0
-1,-1,-3,2008.0
-1,-1,-2,1308.0
-1,-1,-1,808.0
-1,-1,1,408.0
-1,-1,2,508.0
-1,-1,3,808.0
-1,-1,4,1308.0
-1,0,-5,2605.0
-1,0,-4,1705.0
-1,0,-3,1005.0
-1,0,-2,505.0
-1,0,-1,205.0
-1,0,0,105.0
-1,0,1,205.0
-1,0,2,505.0
-1,0,3,1005.0
-1,0,4,1705.0
-1,0,5,2605.0
-1,1,-5,3604.0
-1,1,-4,2504.0
-1,1,-3,1604.0
-1,1,-2,904.0
-1,1,-1,404.0
-1,1,0,104.0
-1,1,2,104.0
-1,1,3,404.0
-1,1,5,1604.0
-1,2,-5,8205.0
-1,2,-4,6505.0
-1,2,-3,5005.0
-1,2,-2,3705.0
-1,2,-1,2605.0
-1,2,0,1705.0
-1,2,1,1005.0
-1,2,2,505.0
-1,2,3,205.0
-1,2,4,105.0
-1,2,5,205.0
-1,3,-5,20008.0
-1,3,-4,17308.0
-1,3,-3,14808.0
-1,3,-2,12508.0
-1,3,-1,10408.0
-1,3,0,8508.0
-1,3,1,6808.0
-1,3,4,2908.0
-1,3,5,2008.0
-1,4,-5,45013.0
-1,4,-4,40913.0
-1,4,-3,37013.0
-1,4,-2,33313.0
-1,4,0,26513.0
-1,4,1,23413.0
-1,4,2,20513.0
-1,4,3,17813.0
-1,4,4,15313.0
-1,4,5,13013.0
-1,5,-5,91620.0
-1,5,-4,85720.0
-1,5,-3,80020.0
-1,5,-2,74520.0
-1,5,-1,69220.0
-1,5,0,64120.0
-1,5,1,59220.0
-1,5,3,50020.0
-1,5,4,45720.0
-1,5,5,41620.0
0,-5,-5,92537.0
0,-5,-4,86637.0
0,-5,-3,80937.0
0,-5,-2,75437.0
0,-5,-1,70137.0
0,-5,1,60137.0
0,-5,2,55437.0
0,-5,4,46637.0
0,-5,5,42537.0
0,-4,-5,45726.0
0,-4,-4,41626.0
0,-4,-3,37726.0
0,-4,-2,34026.0
0,-4,-1,30526.0
0,-4,2,21226.0
0,-4,3,18526.0
0,-4,4,16026.0
0,-4,5,13726.0
0,-3,-4,17817.0
0,-3,-1,10917.0
0,-3,1,7317.0
0,-3,3,4517.0
0,-3,4,3417.0
0,-3,5,2517.0
0,-2,-5,8510.0
0,-2,-3,5310.0
0,-2,-2,4010.0
0,-2,1,1310.0
0,-2,2,810.0
0,-2,4,410.0
0,-1,-4,2605.0
0,-1,-3,1705.0
0,-1,-2,1005.0
0,-1,-1,505.0
0,-1,0,205.0
0,-1,1,105.0
0,-1,2,205.0
0,-1,3,505.0
0,-1,5,1705.0
0,0,-4,1602.0
0,0,-3,902.0
0,0,-2,402.0
0,0,-1,102.0
0,0,0,2.0
0,0,1,102.0
0,0,2,402.0
0,0,3,902.0
0,0,4,1602.0
0,0,5,2502.0
0,1,-5,3701.0
0,1,-4,2601.0
0,1,-3,1701.0
0,1,-2,1001.0
0,1,-1,501.0
0,1,0,201.0
0,1,2,201.0
0,1,3,501.0
0,1,4,1001.0
0,1,5,1701.0
0,2,-5,8502.0
0,2,-3,5302.0
0,2,-2,4002.0
0,2,-1,2902.0
0,2,0,2002.0
0,2,1,1302.0
0,2,2,802.0
0,2,3,502.0
0,2,4,402.0
0,2,5,502.0
0,3,-5,20505.0
0,3,-2,13005.0
0,3,-1,10905.0
0,3,0,9005.0
0,3,1,7305.0
0,3,2,5805.0
0,3,3,4505.0
0,3,4,3405.0
0,4,-5,45710.0
0,4,-4,41610.0
0,4,-3,37710.0
0,4,-1,30510.0
0,4,0,27210.0
0,4,1,24110.0
0,4,2,21210.0
0,4,5,13710.0
0,5,-5,92517.0
0,5,-4,86617.0
0,5,-3,80917.0
0,5,-2,75417.0
0,5,-1,70117.0
0,5,0,65017.0
0,5,1,60117.0
0,5,2,55417.0
0,5,3,50917.0
0,5,4,46617.0
0,5,5,42517.0
1,-5,-5,93636.0
1,-5,-4,87736.0
1,-5,-3,82036.0
1,-5,-2,76536.0
1,-5,2,56536.0
1,-5,3,52036.0
1,-5,4,47736.0
1,-5,5,43636.0
1,-4,-5,46625.0
1,-4,-4,42525.0
1,-4,-3,38625.0
1,-4,0,28125.0
1,-4,1,25025.0
1,-4,3,19425.0
1,-4,4,16925.0
1,-4,5,14625.0
1,-3,-5,21216.0
1,-3,-3,16016.0
1,-3,-1,11616.0
1,-3,0,9716.0
1,-3,1,8016.0
1,-3,2,6516.0
1,-3,3,5216.0
1,-3,4,4116.0
1,-3,5,3216.0
1,-2,-5,9009.0
1,-2,-3,5809.0
1,-2,-2,4509.0
1,-2,0,2509.0
1,-2,1,1809.0
1,-2,2,1309.0
1,-2,4,909.0
1,-2,5,1009.0
1,-1,-5,4004.0
1,-1,-3,2004.0
1,-1,-2,1304.0
1,-1,-1,804.0
1,-1,0,504.0
1,-1,1,404.0
1,-1,2,504.0
1,-1,3,804.0
1,-1,4,1304.0
1,-1,5,2004.0
1,0,-5,2601.0
1,0,-4,1701.0
1,0,-3,1001.0
1,0,-1,201.0
1,0,0,101.0
1,0,1,201.0
1,1,-5,3600.0
1,1,-4,2500.0
1,1,-3,1600.0
1,1,-2,900.0
1,1,-1,400.0
1,1,0,100.0
1,1,1,0.0
1,1,2,100.0
1,1,4,900.0
1,2,-5,8201.0
1,2,-3,5001.0
1,2,-2,3701.0
1,2,0,1701.0
1,2,1,1001.0
1,2,2,501.0
1,2,3,201.0
1,2,5,201.0
1,3,-4,17304.0
1,3,-3,14804.0
1,3,-2,12504.0
1,3,-1,10404.0
1,3,0,8504.0
1,3,1,6804.0
1,3,2,5304.0
1,3,3,4004.0
1,3,4,2904.0
1,3,5,2004.0
1,4,-5,45009.0
1,4,-4,40909.0
1,4,-3,37009.0
1,4,-2,33309.0
1,4,-1,29809.0
1,4,2,20509.0
1,4,3,17809.0
1,4,4,15309.0
1,4,5,13009.0
1,5,-5,91616.0
1,5,-3,80016.0
1,5,-2,74516.0
1,5,-1,69216.0
1,5,0,64116.0
1,5,1,59216.0
1,5,2,54516.0
1,5,3,50016.0
1,5,4,45716.0
1,5,5,41616.0
2,-5,-5,98137.0
2,-5,-3,86537.0
2,-5,-2,81037.0
2,-5,0,70637.0
2,-5,1,65737.0
2,-5,2,61037.0
2,-5,4,52237.0
2,-5,5,48137.0
2,-4,-5,50526.0
2,-4,-4,46426.0
2,-4,-3,42526.0
2,-4,-2,38826.0
2,-4,-1,35326.0
2,-4,0,32026.0
2,-4,1,28926.0
2,-4,2,26026.0
2,-4,4,20826.0
2,-3,-3,19317.0
2,-3,-2,17017.0
2,-3,0,13017.0
2,-3,2,9817.0
2,-3,3,8517.0
2,-3,4,7417.0
2,-3,5,6517.0
2,-2,-5,11710.0
2,-2,-4,10010.0
2,-2,-3,8510.0
2,-2,-2,7210.0
2,-2,-1,6110.0
2,-2,0,5210.0
2,-2,1,4510.0
2,-2,4,3610.0
2,-2,5,3710.0
2,-1,-3,4105.0
2,-1,-2,3405.0
2,-1,-1,2905.0
2,-1,0,2605.0
2,-1,1,2505.0
2,-1,2,2605.0
2,-1,3,2905.0
2,-1,4,3405.0
2,-1,5,4105.0
2,0,-5,4102.0
2,0,-3,2502.0
2,0,-2,2002.0
2,0,0,1602.0
2,0,2,2002.0
2,0,3,2502.0
2,0,4,3202.0
2,1,-4,3401.0
2,1,-3,2501.0
2,1,-2,1801.0
2,1,-1,1301.0
2,1,0,1001.0
2,1,1,901.0
2,1,2,1001.0
2,1,3,1301.0
2,1,5,2501.0
2,2,-5,8502.0
2,2,-3,5302.0
2,2,-2,4002.0
2,2,1,1302.0
2,2,2,802.0
2,2,3,502.0
2,2,5,502.0
2,3,-5,19705.0
2,3,-4,17005.0
2,3,-3,14505.0
2,3,-2,12205.0
2,3,-1,10105.0
2,3,0,8205.0
2,3,1,6505.0
2,3,3,3705.0
2,3,4,2605.0
2,3,5,1705.0
2,4,-5,44110.0
2,4,-3,36110.0
2,4,-2,32410.0
2,4,-1,28910.0
2,4,0,25610.0
2,4,2,19610.0
2,4,3,16910.0
2,4,4,14410.0
2,4,5,12110.0
2,5,-4,84217.0
2,5,-3,78517.0
2,5,-2,73017.0
2,5,-1,67717.0
2,5,0,62617.0
2,5,1,57717.0
2,5,2,53017.0
2,5,3,48517.0
2,5,4,44217.0
2,5,5,40117.0
3,-5,-5,109640.0
3,-5,-4,103740.0
3,-5,-2,92540.0
3,-5,-1,87240.0
3,-5,1,77240.0
3,-5,3,68040.0
3,-5,4,63740.0
3,-5,5,59640.0
3,-4,-5,61029.0
3,-4,-4,56929.0
3,-4,-2,49329.0
3,-4,-1,45829.0
3,-4,0,42529.0
3,-4,1,39429.0
3,-4,2,36529.0
3,-4,3,33829.0
3,-4,5,29029.0
3,-3,-5,34020.0
3,-3,-4,31320.0
3,-3,-3,28820.0
3,-3,-2,26520.0
3,-3,-1,24420.0
3,-3,0,22520.0
3,-3,1,20820.0
3,-3,3,18020.0
3,-3,5,16020.0
3,-2,-5,20213.0
3,-2,-4,18513.0
3,-2,-2,15713.0
3,-2,-1,14613.0
3,-2,1,13013.0
3,-2,2,12513.0
3,-2,3,12213.0
3,-2,4,12113.0
3,-2,5,12213.0
3,-1,-5,13608.0
3,-1,-4,12508.0
3,-1,-3,11608.0
3,-1,-2,10908.0
3,-1,-1,10408.0
3,-1,0,10108.0
3,-1,1,10008.0
3,-1,2,10108.0
3,-1,3,10408.0
3,-1,4,10908.0
3,-1,5,11608.0
3,0,-5,10605.0
3,0,-4,9705.0
3,0,-3,9005.0
3,0,-2,8505.0
3,0,-1,8205.0
3,0,0,8105.0
3,0,1,8205.0
3,0,3,9005.0
3,0,4,9705.0
3,0,5,10605.0
3,1,-4,8904.0
3,1,-3,8004.0
3,1,-2,7304.0
3,1,-1,6804.0
3,1,1,6404.0
3,1,2,6504.0
3,1,3,6804.0
3,1,4,7304.0
3,2,-5,13005.0
3,2,-4,11305.0
3,2,-3,9805.0
3,2,-2,8505.0
3,2,-1,7405.0
3,2,0,6505.0
3,2,1,5805.0
3,2,4,4905.0
3,2,5,5005.0
3,3,-5,23208.0
3,3,-3,18008.0
3,3,-2,15708.0
3,3,-1,13608.0
3,3,0,11708.0
3,3,3,7208.0
3,3,4,6108.0
3,3,5,5208.0
3,4,-5,46613.0
3,4,-4,42513.0
3,4,-3,38613.0
3,4,-2,34913.0
3,4,1,25013.0
3,4,2,22113.0
3,4,3,19413.0
3,4,4,16913.0
3,4,5,14613.0
3,5,-5,91620.0
3,5,-4,85720.0
3,5,-3,80020.0
3,5,-2,74520.0
3,5,-1,69220.0
3,5,0,64120.0
3,5,1,59220.0
3,5,2,54520.0
4,-5,-5,134145.0
4,-5,-4,128245.0
4,-5,-3,122545.0
4,-5,-2,117045.0
4,-5,-1,111745.0
4,-5,0,106645.0
4,-5,1,101745.0
4,-5,2,97045.0
4,-5,3,92545.0
4,-5,5,84145.0
4,-4,-5,84134.0
4,-4,-4,80034.0
4,-4,0,65634.0
4,-4,1,62534.0
4,-4,3,56934.0
4,-4,5,52134.0
4,-3,-5,55725.0
4,-3,-4,53025.0
4,-3,-2,48225.0
4,-3,-1,46125.0
4,-3,0,44225.0
4,-3,1,42525.0
4,-3,2,41025.0
4,-3,3,39725.0
4,-3,4,38625.0
4,-3,5,37725.0
4,-2,-5,40518.0
4,-2,-3,37318.0
4,-2,-1,34918.0
4,-2,0,34018.0
4,-2,1,33318.0
4,-2,3,32518.0
4,-2,4,32418.0
4,-2,5,32518.0
4,-1,-5,32513.0
4,-1,-4,31413.0
4,-1,-3,30513.0
4,-1,-2,29813.0
4,-1,-1,29313.0
4,-1,1,28913.0
4,-1,3,29313.0
4,-1,5,30513.0
4,0,-5,28110.0
4,0,-4,27210.0
4,0,-2,26010.0
4,0,-1,25710.0
4,0,0,25610.0
4,0,1,25710.0
4,0,2,26010.0
4,0,3,26510.0
4,0,5,28110.0
4,1,-4,25009.0
4,1,-3,24109.0
4,1,-2,23409.0
4,1,-1,22909.0
4,1,1,22509.0
4,1,2,22609.0
4,1,3,22909.0
4,1,4,23409.0
4,1,5,24109.0
4,2,-5,27710.0
4,2,-4,26010.0
4,2,-3,24510.0
4,2,-1,22110.0
4,2,0,21210.0
4,2,1,20510.0
4,2,2,20010.0
4,2,3,19710.0
4,2,4,19610.0
4,2,5,19710.0
4,3,-5,36513.0
4,3,-4,33813.0
4,3,-1,26913.0
4,3,0,25013.0
4,3,1,23313.0
4,3,2,21813.0
4,3,3,20513.0
4,3,4,19413.0
4,3,5,18513.0
4,4,-5,58518.0
4,4,-4,54418.0
4,4,-3,50518.0
4,4,-2,46818.0
4,4,-1,43318.0
4,4,0,40018.0
4,4,1,36918.0
4,4,2,34018.0
4,4,3,31318.0
4,4,4,28818.0
4,4,5,26518.0
4,5,-5,102125.0
4,5,-4,96225.0
4,5,-3,90525.0
4,5,-2,85025.0
4,5,-1,79725.0
4,5,0,74625.0
4,5,1,69725.0
4,5,2,65025.0
4,5,3,60525.0
4,5,5,52125.0
5,-5,-5,180052.0
5,-5,-4,174152.0
5,-5,-3,168452.0
5,-5,-2,162952.0
5,-5,-1,157652.0
5,-5,0,152552.0
5,-5,1,147652.0
5,-5,2,142952.0
5,-5,3,138452.0
5,-5,4,134152.0
5,-5,5,130052.0
5,-4,-5,128241.0
5,-4,-4,124141.0
5,-4,-3,120241.0
5,-4,-2,116541.0
5,-4,-1,113041.0
5,-4,0,109741.0
5,-4,1,106641.0
5,-4,2,103741.0
5,-4,3,101041.0
5,-4,4,98541.0
5,-4,5,96241.0
5,-3,-5,98032.0
5,-3,-4,95332.0
5,-3,-3,92832.0
5,-3,-2,90532.0
5,-3,-1,88432.0
5,-3,0,86532.0
5,-3,1,84832.0
5,-3,2,83332.0
5,-3,3,82032.0
5,-3,4,80932.0
5,-3,5,80032.0
5,-2,-5,81025.0
5,-2,-4,79325.0
5,-2,-3,77825.0
5,-2,-2,76525.0
5,-2,0,74525.0
5,-2,1,73825.0
5,-2,2,73325.0
5,-2,3,73025.0
5,-2,4,72925.0
5,-2,5,73025.0
5,-1,-5,71220.0
5,-1,-4,70120.0
5,-1,-3,69220.0
5,-1,-2,68520.0
5,-1,0,67720.0
5,-1,1,67620.0
5,-1,2,67720.0
5,-1,3,68020.0
5,-1,4,68520.0
5,-1,5,69220.0
5,0,-5,65017.0
5,0,-4,64117.0
5,0,-2,62917.0
5,0,0,62517.0
5,0,1,62617.0
5,0,2,62917.0
5,0,3,63417.0
5,0,5,65017.0
5,1,-5,61216.0
5,1,-4,60116.0
5,1,-3,59216.0
5,1,-2,58516.0
5,1,3,58016.0
5,1,4,58516.0
5,1,5,59216.0
5,2,-5,61017.0
5,2,-4,59317.0
5,2,-3,57817.0
5,2,-2,56517.0
5,2,-1,55417.0
5,2,0,54517.0
5,2,2,53317.0
5,2,3,53017.0
5,2,4,52917.0
5,3,-5,68020.0
5,3,-4,65320.0
5,3,-3,62820.0
5,3,-1,58420.0
5,3,0,56520.0
5,3,1,54820.0
5,3,2,53320.0
5,3,3,52020.0
5,3,4,50920.0
5,3,5,50020.0
5,4,-4,84125.0
5,4,-3,80225.0
5,4,-2,76525.0
5,4,-1,73025.0
5,4,0,69725.0
5,4,2,63725.0
5,4,3,61025.0
5,4,4,58525.0
5,4,5,56225.0
5,5,-5,130032.0
5,5,-4,124132.0
5,5,-3,118432.0
5,5,-2,112932.0
5,5,0,102532.0
5,5,2,92932.0
5,5,3,88432.0
5,5,4,84132.0
5,5,5,80032.0
