-5,-5,-2,-1,0,165585.0
-5,-5,-2,-1,2,165585.0
-5,-5,-2,-1,5,167085.0
-5,-5,-2,1,-1,164281.0
-5,-5,-2,1,0,163981.0
-5,-5,-2,2,0,164982.0
-5,-5,-2,3,1,169485.0
-5,-5,-2,3,4,165585.0
-5,-5,-2,4,-5,207090.0
-5,-5,-2,4,-4,202990.0
-5,-5,-2,4,-2,195390.0
-5,-5,-2,4,-1,191890.0
-5,-5,-2,4,2,182590.0
-5,-5,-2,4,3,179890.0
-5,-5,-2,5,-3,241497.0
-5,-5,-2,5,1,220697.0
-5,-5,-1,-5,-4,245412.0
-5,-5,-1,-3,-2,171392.0
-5,-5,-1,-3,2,164192.0
-5,-5,-1,-2,-3,163485.0
-5,-5,-1,-2,-1,161085.0
-5,-5,-1,-2,5,158685.0
-5,-5,-1,-1,-3,159680.0
-5,-5,-1,-1,1,158080.0
-5,-5,-1,0,-2,158177.0
-5,-5,-1,1,-3,159276.0
-5,-5,-1,2,2,158177.0
-5,-5,-1,3,-3,172480.0
-5,-5,-1,4,2,178185.0
-5,-5,-1,4,3,175485.0
-5,-5,-1,4,5,170685.0
-5,-5,-1,5,1,216892.0
-5,-5,0,-5,-3,233509.0
-5,-5,0,-5,3,203509.0
-5,-5,0,-5,4,199209.0
-5,-5,0,-3,3,157089.0
-5,-5,0,-2,-1,155482.0
-5,-5,0,-2,0,154582.0
-5,-5,0,-1,-1,153077.0
-5,-5,0,-1,3,153077.0
-5,-5,0,0,-1,152674.0
-5,-5,0,1,-4,155173.0
-5,-5,0,1,2,152773.0
-5,-5,0,2,0,154574.0
-5,-5,0,2,1,153874.0
-5,-5,0,4,2,173782.0
-5,-5,0,4,4,168582.0
-5,-5,0,5,2,207989.0
-5,-5,0,5,4,199189.0
-5,-5,1,-5,-3,229708.0
-5,-5,1,-3,1,155688.0
-5,-5,1,-2,3,148681.0
-5,-5,1,0,-5,150273.0
-5,-5,1,1,-4,150172.0
-5,-5,1,1,3,148072.0
-5,-5,1,1,4,148572.0
-5,-5,1,1,5,149272.0
-5,-5,1,2,2,148173.0
-5,-5,1,2,4,147773.0
-5,-5,1,2,5,147873.0
-5,-5,1,3,-1,158076.0
-5,-5,1,3,2,152976.0
-5,-5,1,4,-4,188581.0
-5,-5,1,4,-3,184681.0
-5,-5,1,4,4,162981.0
-5,-5,1,5,-3,227688.0
-5,-5,1,5,-1,216888.0
-5,-5,1,5,1,206888.0
-5,-5,2,-2,-1,149082.0
-5,-5,2,-1,-5,149077.0
-5,-5,2,-1,-2,146377.0
-5,-5,2,-1,2,145577.0
-5,-5,2,0,2,144974.0
-5,-5,2,1,-3,145473.0
-5,-5,2,1,3,144273.0
-5,-5,2,2,-5,151474.0
-5,-5,2,2,-4,149774.0
-5,-5,2,2,4,143374.0
-5,-5,2,2,5,143474.0
-5,-5,2,4,-3,179082.0
-5,-5,2,4,-1,171882.0
-5,-5,3,-4,0,181001.0
-5,-5,3,-4,2,175001.0
-5,-5,3,-4,4,169801.0
-5,-5,3,-4,5,167501.0
-5,-5,3,-3,-4,169792.0
-5,-5,3,-1,-5,152080.0
-5,-5,3,-1,0,148580.0
-5,-5,3,0,-3,147477.0
-5,-5,3,0,4,148177.0
-5,-5,3,1,-1,145276.0
-5,-5,3,3,-4,158980.0
-5,-5,3,3,-2,154180.0
-5,-5,3,3,-1,152080.0
-5,-5,3,3,2,146980.0
-5,-5,3,3,3,145680.0
-5,-5,3,4,5,153085.0
-5,-5,3,5,-4,224192.0
-5,-5,3,5,-3,218492.0
-5,-5,3,5,2,192992.0
-5,-5,4,-5,-5,268317.0
-5,-5,4,-5,-4,262417.0
-5,-5,4,-5,1,235917.0
-5,-5,4,-4,-3,210306.0
-5,-5,4,-4,-2,206606.0
-5,-5,4,-4,-1,203106.0
-5,-5,4,-4,3,191106.0
-5,-5,4,-3,-2,182397.0
-5,-5,4,-2,-5,174690.0
-5,-5,4,-2,-1,169090.0
-5,-5,4,-2,0,168190.0
-5,-5,4,-2,1,167490.0
-5,-5,4,-1,-5,166685.0
-5,-5,4,0,-2,160182.0
-5,-5,4,0,-1,159882.0
-5,-5,4,0,2,160182.0
-5,-5,4,1,-2,157581.0
-5,-5,4,1,1,156681.0
-5,-5,4,2,-5,161882.0
-5,-5,4,2,1,154682.0
-5,-5,4,3,4,153585.0
-5,-5,4,3,5,152685.0
-5,-5,4,4,-4,188590.0
-5,-5,4,4,-1,177490.0
-5,-5,4,4,1,171090.0
-5,-5,4,4,3,165490.0
-5,-5,4,5,-4,230397.0
-5,-5,4,5,-3,224697.0
-5,-5,4,5,1,203897.0
-5,-5,5,-5,0,282624.0
-5,-5,5,-5,3,268524.0
-5,-5,5,-3,-5,228104.0
-5,-5,5,-3,-2,220604.0
-5,-5,5,-3,4,211004.0
-5,-5,5,-2,-3,207897.0
-5,-5,5,-2,1,203897.0
-5,-5,5,-2,5,203097.0
-5,-5,5,0,-1,192689.0
-5,-5,5,0,1,192689.0
-5,-5,5,0,3,193489.0
-5,-5,5,1,-1,188088.0
-5,-5,5,1,4,188588.0
-5,-5,5,1,5,189288.0
-5,-5,5,2,3,183089.0
-5,-5,5,3,4,180992.0
-5,-5,5,4,0,199797.0
-5,-5,5,4,3,191097.0
-5,-5,5,5,-4,254204.0
-5,-5,5,5,-1,237704.0
-5,-5,5,5,4,214204.0
-5,-4,-5,-5,3,266733.0
-5,-4,-5,-5,5,258333.0
-5,-4,-5,-4,0,238022.0
-5,-4,-5,-3,-1,216713.0
-5,-4,-5,-2,-1,203706.0
-5,-4,-5,-2,0,202806.0
-5,-4,-5,-2,1,202106.0
-5,-4,-5,-1,-4,198401.0
-5,-4,-5,-1,-1,196301.0
-5,-4,-5,0,-2,191198.0
-5,-4,-5,2,-5,189298.0
-5,-4,-5,2,-4,187598.0
-5,-4,-5,2,2,181598.0
-5,-4,-5,3,-5,196301.0
-5,-4,-5,3,-2,188801.0
-5,-4,-5,4,-4,212406.0
-5,-4,-5,4,3,189306.0
-5,-4,-5,5,-2,241213.0
-5,-4,-5,5,0,230813.0
-5,-4,-5,5,3,216713.0
-5,-4,-5,5,4,212413.0
-5,-4,-4,-5,5,208322.0
-5,-4,-4,-4,5,176311.0
-5,-4,-4,-3,-3,174702.0
-5,-4,-4,-3,0,168402.0
-5,-4,-4,-3,5,161902.0
-5,-4,-4,-2,-4,162995.0
-5,-4,-4,-2,-3,161495.0
-5,-4,-4,-2,0,158195.0
-5,-4,-4,-2,1,157495.0
-5,-4,-4,-1,-5,156690.0
-5,-4,-4,-1,-2,153990.0
-5,-4,-4,-1,4,153990.0
-5,-4,-4,0,-2,150187.0
-5,-4,-4,0,4,151387.0
-5,-4,-4,0,5,152287.0
-5,-4,-4,1,-5,150286.0
-5,-4,-4,3,-2,153190.0
-5,-4,-4,3,4,143590.0
-5,-4,-4,4,2,158195.0
-5,-4,-4,4,4,152995.0
-5,-4,-4,5,-5,226302.0
-5,-4,-3,-5,0,202413.0
-5,-4,-3,-5,5,179913.0
-5,-4,-3,-4,-4,177202.0
-5,-4,-3,-4,5,149302.0
-5,-4,-3,-3,-4,151593.0
-5,-4,-3,-3,5,136293.0
-5,-4,-3,-2,-3,137286.0
-5,-4,-3,-2,2,132786.0
-5,-4,-3,-2,5,132486.0
-5,-4,-3,-1,4,131181.0
-5,-4,-3,0,-5,130878.0
-5,-4,-3,0,-3,129278.0
-5,-4,-3,0,-1,128478.0
-5,-4,-3,0,5,130878.0
-5,-4,-3,1,-4,129177.0
-5,-4,-3,1,-1,127077.0
-5,-4,-3,2,-1,127678.0
-5,-4,-3,3,-5,143481.0
-5,-4,-3,3,-2,135981.0
-5,-4,-3,4,-4,162786.0
-5,-4,-3,4,-2,155186.0
-5,-4,-3,4,3,139686.0
-5,-4,-3,5,-5,211893.0
-5,-4,-2,-5,-5,214706.0
-5,-4,-2,-5,1,182306.0
-5,-4,-2,-4,-4,162995.0
-5,-4,-2,-3,-3,135886.0
-5,-4,-2,-3,0,129586.0
-5,-4,-2,-3,1,127886.0
-5,-4,-2,-3,3,125086.0
-5,-4,-2,-3,4,123986.0
-5,-4,-2,-2,4,120179.0
-5,-4,-2,-1,-1,119474.0
-5,-4,-2,-1,0,119174.0
-5,-4,-2,0,3,119071.0
-5,-4,-2,1,-2,118370.0
-5,-4,-2,2,4,116971.0
-5,-4,-2,3,-2,128774.0
-5,-4,-2,3,2,121574.0
-5,-4,-2,4,-3,152679.0
-5,-4,-2,4,2,136179.0
-5,-4,-1,-5,-4,200801.0
-5,-4,-1,-5,-1,184301.0
-5,-4,-1,-4,3,132490.0
-5,-4,-1,-4,5,127690.0
-5,-4,-1,0,-3,114066.0
-5,-4,-1,1,-4,115565.0
-5,-4,-1,1,-3,114665.0
-5,-4,-1,2,-4,119566.0
-5,-4,-1,3,-5,133069.0
-5,-4,-1,3,-4,130369.0
-5,-4,-1,3,1,119869.0
-5,-4,-1,4,-5,158074.0
-5,-4,-1,4,2,133574.0
-5,-4,-1,4,4,128374.0
-5,-4,0,-5,-3,190698.0
-5,-4,0,-4,-5,155487.0
-5,-4,0,-4,-1,140287.0
-5,-4,0,-3,-1,120678.0
-5,-4,0,-3,4,113178.0
-5,-4,0,-2,3,110271.0
-5,-4,0,-2,4,110171.0
-5,-4,0,-1,-5,113466.0
-5,-4,0,-1,-1,110266.0
-5,-4,0,-1,1,109866.0
-5,-4,0,-1,4,110766.0
-5,-4,0,0,-4,111363.0
-5,-4,0,0,-2,110163.0
-5,-4,0,1,-2,110762.0
-5,-4,0,1,0,109962.0
-5,-4,0,1,1,109862.0
-5,-4,0,2,-5,118263.0
-5,-4,0,2,-1,112663.0
-5,-4,0,2,0,111763.0
-5,-4,0,2,2,110563.0
-5,-4,0,2,3,110263.0
-5,-4,0,2,4,110163.0
-5,-4,0,3,-1,120666.0
-5,-4,0,3,0,118766.0
-5,-4,0,4,-4,151371.0
-5,-4,0,4,-1,140271.0
-5,-4,0,4,1,133871.0
-5,-4,0,4,4,125771.0
-5,-4,0,5,-3,190678.0
-5,-4,0,5,5,152278.0
-5,-4,1,-5,3,158697.0
-5,-4,1,-4,-5,153286.0
-5,-4,1,-4,-4,149186.0
-5,-4,1,-4,2,128786.0
-5,-4,1,-3,-5,127877.0
-5,-4,1,-3,3,111877.0
-5,-4,1,-1,-5,110665.0
-5,-4,1,-1,-2,107965.0
-5,-4,1,0,0,106762.0
-5,-4,1,0,5,109262.0
-5,-4,1,1,3,107061.0
-5,-4,1,2,0,108362.0
-5,-4,1,3,-4,123965.0
-5,-4,1,3,-2,119165.0
-5,-4,1,3,-1,117065.0
-5,-4,1,3,4,109565.0
-5,-4,1,4,-5,151670.0
-5,-4,2,-4,-3,146287.0
-5,-4,2,-4,1,132687.0
-5,-4,2,-3,-4,125578.0
-5,-4,2,-3,-1,118678.0
-5,-4,2,-2,-2,110971.0
-5,-4,2,-2,0,108971.0
-5,-4,2,-2,5,107471.0
-5,-4,2,0,-1,105463.0
-5,-4,2,0,4,106963.0
-5,-4,2,0,5,107863.0
-5,-4,2,1,-5,108262.0
-5,-4,2,1,4,105562.0
-5,-4,2,3,-3,118266.0
-5,-4,2,3,-2,115966.0
-5,-4,2,3,5,105466.0
-5,-4,2,4,-2,136171.0
-5,-4,2,5,-1,171478.0
-5,-4,3,-5,-2,193601.0
-5,-4,3,-5,3,169101.0
-5,-4,3,-4,5,130090.0
-5,-4,3,-3,1,121881.0
-5,-4,3,-3,2,120381.0
-5,-4,3,-3,5,117081.0
-5,-4,3,-2,1,114074.0
-5,-4,3,-2,2,113574.0
-5,-4,3,-1,0,111169.0
-5,-4,3,0,-2,109566.0
-5,-4,3,1,-4,109965.0
-5,-4,3,1,-3,109065.0
-5,-4,3,2,-4,112366.0
-5,-4,3,4,1,126074.0
-5,-4,3,5,-4,186781.0
-5,-4,4,-5,-5,232706.0
-5,-4,4,-5,-1,210306.0
-5,-4,4,-4,0,164195.0
-5,-4,4,-4,4,152995.0
-5,-4,4,-4,5,150695.0
-5,-4,4,-3,4,137186.0
-5,-4,4,-2,3,131079.0
-5,-4,4,-1,1,127474.0
-5,-4,4,0,-5,126671.0
-5,-4,4,2,-4,124571.0
-5,-4,4,2,2,118571.0
-5,-4,4,3,-5,135074.0
-5,-4,4,3,0,123574.0
-5,-4,4,4,1,135479.0
-5,-4,4,5,4,154786.0
-5,-4,5,-3,-3,189093.0
-5,-4,5,-3,-1,184693.0
-5,-4,5,-3,2,179593.0
-5,-4,5,-3,4,177193.0
-5,-4,5,-2,-4,175586.0
-5,-4,5,-2,-3,174086.0
-5,-4,5,-1,-1,164281.0
-5,-4,5,0,-4,160378.0
-5,-4,5,0,4,160378.0
-5,-4,5,1,-2,154777.0
-5,-4,5,2,-2,152778.0
-5,-4,5,4,4,154786.0
-5,-4,5,5,3,184693.0
-5,-3,-5,-5,1,245724.0
-5,-3,-5,-5,3,236524.0
-5,-3,-5,-4,-4,222213.0
-5,-3,-5,-3,-5,196104.0
-5,-3,-5,-3,-3,190904.0
-5,-3,-5,-3,1,182904.0
-5,-3,-5,-2,-4,177397.0
-5,-3,-5,0,-5,163089.0
-5,-3,-5,0,-4,162189.0
-5,-3,-5,0,1,160689.0
-5,-3,-5,1,5,157288.0
-5,-3,-5,3,2,151392.0
-5,-3,-5,4,-4,182197.0
-5,-3,-5,4,-1,171097.0
-5,-3,-5,4,1,164697.0
-5,-3,-5,4,5,154297.0
-5,-3,-5,5,-4,222204.0
-5,-3,-5,5,1,195704.0
-5,-3,-5,5,5,178104.0
-5,-3,-4,-5,-2,212413.0
-5,-3,-4,-5,4,183613.0
-5,-3,-4,-3,-3,145893.0
-5,-3,-4,-3,-1,141493.0
-5,-3,-4,-3,4,133993.0
-5,-3,-4,0,-2,121378.0
-5,-3,-4,0,0,120978.0
-5,-3,-4,0,1,121078.0
-5,-3,-4,1,-1,118277.0
-5,-3,-4,2,-4,121378.0
-5,-3,-4,2,-3,119878.0
-5,-3,-4,2,2,115378.0
-5,-3,-4,3,-4,129181.0
-5,-3,-4,4,-4,149786.0
-5,-3,-4,4,-3,145886.0
-5,-3,-4,4,-1,138686.0
-5,-3,-4,4,0,135386.0
-5,-3,-4,4,3,126686.0
-5,-3,-4,4,5,121886.0
-5,-3,-3,-5,3,160904.0
-5,-3,-3,-4,-4,149793.0
-5,-3,-3,-3,0,115384.0
-5,-3,-3,-2,-5,113077.0
-5,-3,-3,-2,-4,111377.0
-5,-3,-3,-2,-1,107477.0
-5,-3,-3,-1,3,103272.0
-5,-3,-3,0,1,101069.0
-5,-3,-3,1,-2,100168.0
-5,-3,-3,1,-1,99668.0
-5,-3,-3,2,-5,105869.0
-5,-3,-3,2,3,97869.0
-5,-3,-3,3,-2,108572.0
-5,-3,-3,4,4,109777.0
-5,-3,-2,-5,-5,188697.0
-5,-3,-2,-5,0,161197.0
-5,-3,-2,-4,-2,129386.0
-5,-3,-2,-3,-5,115077.0
-5,-3,-2,-3,2,100377.0
-5,-3,-2,-3,5,97077.0
-5,-3,-2,0,-4,93762.0
-5,-3,-2,0,-2,92562.0
-5,-3,-2,0,-1,92262.0
-5,-3,-2,0,0,92162.0
-5,-3,-2,1,-3,93061.0
-5,-3,-2,3,1,97065.0
-5,-3,-2,3,5,92265.0
-5,-3,-2,4,-3,126670.0
-5,-3,-2,4,2,110170.0
-5,-3,-2,4,4,104970.0
-5,-3,-2,5,-3,169077.0
-5,-3,-2,5,0,153177.0
-5,-3,-2,5,5,130677.0
-5,-3,-1,-5,-4,176192.0
-5,-3,-1,-5,-3,170492.0
-5,-3,-1,-5,2,144992.0
-5,-3,-1,-3,-5,109672.0
-5,-3,-1,-3,-1,100072.0
-5,-3,-1,-3,1,96472.0
-5,-3,-1,-3,5,91672.0
-5,-3,-1,-2,-1,91865.0
-5,-3,-1,-2,3,89465.0
-5,-3,-1,-2,5,89465.0
-5,-3,-1,-1,-4,91360.0
-5,-3,-1,-1,3,89260.0
-5,-3,-1,1,3,88856.0
-5,-3,-1,2,4,88557.0
-5,-3,-1,3,-1,98860.0
-5,-3,-1,3,5,90460.0
-5,-3,-1,4,1,111865.0
-5,-3,0,-5,-2,161989.0
-5,-3,0,-4,-3,124278.0
-5,-3,0,-3,2,92369.0
-5,-3,0,-2,5,87062.0
-5,-3,0,-1,-4,89157.0
-5,-3,0,-1,4,87557.0
-5,-3,0,0,2,86954.0
-5,-3,0,1,-3,88253.0
-5,-3,0,1,1,86653.0
-5,-3,0,3,-4,104357.0
-5,-3,0,3,0,95557.0
-5,-3,0,5,-2,161969.0
-5,-3,0,5,2,141969.0
-5,-3,0,5,3,137469.0
-5,-3,1,-5,-2,161388.0
-5,-3,1,-5,4,132588.0
-5,-3,1,-4,3,104277.0
-5,-3,1,-3,0,94568.0
-5,-3,1,-3,5,88068.0
-5,-3,1,-2,-3,90661.0
-5,-3,1,-2,-1,88261.0
-5,-3,1,-2,3,85861.0
-5,-3,1,-1,1,85256.0
-5,-3,1,-1,4,86156.0
-5,-3,1,0,-4,86553.0
-5,-3,1,0,-2,85353.0
-5,-3,1,0,-1,85053.0
-5,-3,1,1,-5,88452.0
-5,-3,1,2,-3,89853.0
-5,-3,1,2,3,85053.0
-5,-3,1,3,3,88856.0
-5,-3,1,3,5,86856.0
-5,-3,1,4,-4,125761.0
-5,-3,1,4,-1,114661.0
-5,-3,1,4,5,97861.0
-5,-3,1,5,1,144068.0
-5,-3,1,5,3,134868.0
-5,-3,2,-5,2,144389.0
-5,-3,2,-4,-3,125878.0
-5,-3,2,-4,2,109378.0
-5,-3,2,-2,-5,95062.0
-5,-3,2,-2,-3,91862.0
-5,-3,2,-2,0,88562.0
-5,-3,2,-2,2,87362.0
-5,-3,2,-1,-5,89457.0
-5,-3,2,-1,2,85957.0
-5,-3,2,-1,5,87457.0
-5,-3,2,0,5,87454.0
-5,-3,2,1,-4,86753.0
-5,-3,2,3,5,85057.0
-5,-3,2,4,-4,123362.0
-5,-3,2,4,-2,115762.0
-5,-3,2,4,-1,112262.0
-5,-3,2,4,5,95462.0
-5,-3,2,5,-5,173469.0
-5,-3,2,5,-3,161869.0
-5,-3,2,5,-2,156369.0
-5,-3,2,5,2,136369.0
-5,-3,3,-5,-3,180092.0
-5,-3,3,-5,-1,169292.0
-5,-3,3,-5,5,141692.0
-5,-3,3,-2,0,95765.0
-5,-3,3,0,0,90157.0
-5,-3,3,0,5,92657.0
-5,-3,3,1,1,88456.0
-5,-3,3,1,2,88556.0
-5,-3,3,3,-1,95660.0
-5,-3,3,4,-4,124565.0
-5,-3,3,4,-1,113465.0
-5,-3,3,5,3,132072.0
-5,-3,4,-5,-4,209197.0
-5,-3,4,-5,0,187597.0
-5,-3,4,-5,1,182697.0
-5,-3,4,-3,2,121977.0
-5,-3,4,-2,-5,121470.0
-5,-3,4,0,1,106662.0
-5,-3,4,1,-5,107061.0
-5,-3,4,1,5,105061.0
-5,-3,4,2,-3,105462.0
-5,-3,4,3,-5,117465.0
-5,-3,4,3,-2,109965.0
-5,-3,4,3,1,104265.0
-5,-3,4,3,5,99465.0
-5,-3,4,4,-4,135370.0
-5,-3,4,4,-1,124270.0
-5,-3,4,4,5,107470.0
-5,-3,4,5,2,145977.0
-5,-3,5,-5,-3,248504.0
-5,-3,5,-5,-2,243004.0
-5,-3,5,-5,3,218504.0
-5,-3,5,-5,4,214204.0
-5,-3,5,-4,-3,200293.0
-5,-3,5,-4,1,186693.0
-5,-3,5,-2,-4,159377.0
-5,-3,5,-1,1,147672.0
-5,-3,5,-1,4,148572.0
-5,-3,5,4,1,146677.0
-5,-3,5,5,4,164184.0
-5,-2,-5,-5,-4,255217.0
-5,-2,-5,-5,3,219517.0
-5,-2,-5,-5,5,211117.0
-5,-2,-5,-4,5,177306.0
-5,-2,-5,-2,1,154890.0
-5,-2,-5,-1,-3,150285.0
-5,-2,-5,-1,3,149085.0
-5,-2,-5,0,-5,146082.0
-5,-2,-5,0,-4,145182.0
-5,-2,-5,0,-2,143982.0
-5,-2,-5,0,2,143982.0
-5,-2,-5,1,-3,140281.0
-5,-2,-5,1,1,138681.0
-5,-2,-5,2,2,134382.0
-5,-2,-5,3,-4,146385.0
-5,-2,-5,3,-2,141585.0
-5,-2,-5,3,0,137585.0
-5,-2,-5,4,-5,169290.0
-5,-2,-5,4,-2,157590.0
-5,-2,-5,5,-5,211097.0
-5,-2,-4,-5,-2,196406.0
-5,-2,-4,-5,-1,191106.0
-5,-2,-4,-4,-5,163495.0
-5,-2,-4,-4,-3,155495.0
-5,-2,-4,-3,4,117986.0
-5,-2,-4,-2,-5,119879.0
-5,-2,-4,-2,-1,114279.0
-5,-2,-4,-1,2,108374.0
-5,-2,-4,0,-1,105071.0
-5,-2,-4,0,5,107471.0
-5,-2,-4,3,-1,106274.0
-5,-2,-4,3,1,102674.0
-5,-2,-4,3,2,101174.0
-5,-2,-4,5,4,135586.0
-5,-2,-3,-5,-3,175897.0
-5,-2,-3,-5,-1,165097.0
-5,-2,-3,-5,0,159997.0
-5,-2,-3,-5,3,145897.0
-5,-2,-3,-5,5,137497.0
-5,-2,-3,-4,2,114386.0
-5,-2,-3,-3,-3,106677.0
-5,-2,-3,-3,1,98677.0
-5,-2,-3,-3,4,94777.0
-5,-2,-3,-3,5,93877.0
-5,-2,-3,-2,-5,98070.0
-5,-2,-3,-2,-4,96370.0
-5,-2,-3,-1,-5,91465.0
-5,-2,-3,-1,-1,88265.0
-5,-2,-3,-1,3,88265.0
-5,-2,-3,-1,5,89465.0
-5,-2,-3,1,-3,85861.0
-5,-2,-3,2,-5,90862.0
-5,-2,-3,2,-4,89162.0
-5,-2,-3,2,-1,85262.0
-5,-2,-3,2,3,82862.0
-5,-2,-3,3,1,87865.0
-5,-2,-3,4,-5,124470.0
-5,-2,-3,4,1,102870.0
-5,-2,-3,4,3,97270.0
-5,-2,-3,5,-4,163577.0
-5,-2,-3,5,-3,157877.0
-5,-2,-2,-5,-4,168790.0
-5,-2,-2,-5,5,124690.0
-5,-2,-2,-4,4,97379.0
-5,-2,-2,-3,-2,93570.0
-5,-2,-2,-3,0,89570.0
-5,-2,-2,-2,-3,85063.0
-5,-2,-2,-2,-2,83763.0
-5,-2,-2,-2,3,80263.0
-5,-2,-2,-1,5,80658.0
-5,-2,-2,0,-3,79055.0
-5,-2,-2,0,-1,78255.0
-5,-2,-2,1,-4,79954.0
-5,-2,-2,1,-1,77854.0
-5,-2,-2,1,5,79054.0
-5,-2,-2,2,-5,85055.0
-5,-2,-2,3,-2,88758.0
-5,-2,-2,3,-1,86658.0
-5,-2,-2,3,2,81558.0
-5,-2,-2,4,-2,108963.0
-5,-2,-2,4,2,96163.0
-5,-2,-2,4,3,93463.0
-5,-2,-2,5,-5,166670.0
-5,-2,-2,5,-3,155070.0
-5,-2,-1,-5,-4,163185.0
-5,-2,-1,-5,-2,151985.0
-5,-2,-1,-5,0,141585.0
-5,-2,-1,-5,4,123185.0
-5,-2,-1,-4,3,94874.0
-5,-2,-1,-3,-2,89165.0
-5,-2,-1,-3,0,85165.0
-5,-2,-1,-3,3,80665.0
-5,-2,-1,-2,-4,82758.0
-5,-2,-1,-2,1,77258.0
-5,-2,-1,-1,-5,79453.0
-5,-2,-1,-1,-3,77453.0
-5,-2,-1,-1,1,75853.0
-5,-2,-1,0,-5,78050.0
-5,-2,-1,0,-2,75950.0
-5,-2,-1,0,5,78050.0
-5,-2,-1,1,-5,79049.0
-5,-2,-1,1,-4,77949.0
-5,-2,-1,2,5,75650.0
-5,-2,-1,3,-4,92753.0
-5,-2,-1,3,2,80753.0
-5,-2,-1,4,-4,116358.0
-5,-2,-1,4,5,88458.0
-5,-2,-1,5,1,134665.0
-5,-2,0,-5,-3,155482.0
-5,-2,0,-5,-2,149982.0
-5,-2,0,-5,-1,144682.0
-5,-2,0,-5,3,125482.0
-5,-2,0,-3,-5,95062.0
-5,-2,0,-3,-2,87562.0
-5,-2,0,-3,2,80362.0
-5,-2,0,-1,-4,77150.0
-5,-2,0,1,-5,78246.0
-5,-2,0,2,-4,81347.0
-5,-2,0,2,1,75847.0
-5,-2,0,4,-5,120255.0
-5,-2,0,4,-3,112255.0
-5,-2,0,4,2,95755.0
-5,-2,0,4,4,90555.0
-5,-2,0,5,-4,161162.0
-5,-2,0,5,0,139562.0
-5,-2,0,5,2,129962.0
-5,-2,1,-5,-5,167481.0
-5,-2,1,-4,3,93270.0
-5,-2,1,-4,5,88470.0
-5,-2,1,-3,-2,87561.0
-5,-2,1,-2,-4,81154.0
-5,-2,1,-2,0,76354.0
-5,-2,1,0,-2,74346.0
-5,-2,1,0,0,73946.0
-5,-2,1,0,4,75546.0
-5,-2,1,1,-4,76345.0
-5,-2,1,2,-5,82046.0
-5,-2,1,2,-1,76446.0
-5,-2,1,2,2,74346.0
-5,-2,1,3,-4,91149.0
-5,-2,1,3,-2,86349.0
-5,-2,1,4,-1,103654.0
-5,-2,1,4,0,100354.0
-5,-2,1,5,-1,143061.0
-5,-2,2,-5,-2,154382.0
-5,-2,2,-5,-1,149082.0
-5,-2,2,-5,5,121482.0
-5,-2,2,-4,0,105371.0
-5,-2,2,-2,-2,80555.0
-5,-2,2,-2,2,77355.0
-5,-2,2,-2,5,77055.0
-5,-2,2,-1,-5,79450.0
-5,-2,2,0,3,75847.0
